date,0001.HK,0002.HK,0003.HK,0004.HK,0005.HK,0006.HK,0008.HK,0010.HK,0011.HK,0012.HK,0013.HK,0014.HK,0016.HK,0017.HK,0018.HK,0019.HK,0023.HK,0027.HK,0041.HK,0045.HK,0066.HK,0069.HK,0071.HK,0083.HK,0097.HK,0098.HK,0101.HK,0135.HK,0142.HK,0144.HK,0151.HK,0175.HK,0179.HK,0191.HK,0223.HK,0241.HK,0242.HK,0267.HK,0270.HK,0288.HK,0291.HK,0293.HK,0315.HK,0322.HK,0330.HK,0363.HK,0386.HK,0388.HK,0511.HK,0551.HK,0583.HK,0669.HK,0688.HK,0700.HK,0762.HK,0823.HK,0836.HK,0857.HK,0868.HK,0883.HK,0906.HK,0939.HK,0941.HK,0960.HK,0968.HK,0992.HK,1038.HK,1044.HK,1088.HK,1093.HK,1109.HK,1113.HK,1177.HK,1186.HK,1199.HK,1211.HK,1299.HK,1398.HK,1810.HK,1876.HK,1898.HK,1928.HK,1997.HK,2007.HK,2018.HK,2020.HK,2038.HK,2269.HK,2313.HK,2318.HK,2319.HK,2331.HK,2382.HK,2388.HK,2600.HK,2628.HK,3328.HK,3690.HK,3968.HK,3988.HK,6098.HK,6862.HK,9988.HK
2015-03-27,89.176628,51.099323,8.538293,10.375657,48.640285,43.776524,3.106482,28.894039,107.282814,24.844309,,26.616911,94.857101,26.697863,0.484517,80.385231,25.337994,33.063251,19.707579,9.6695430000000009,26.817827,9.824808,8.148061,9.16234,0.45853,1.529015,16.079542,4.50106,5.667854,19.458479,6.908195,3.563753,24.124025,4.72465,0.36,6.78,3.137017,9.770801,7.667125,3.584451,6.888937,16.226871,10.90405,14.14217,7.77,16.946213,3.771174,150.992661,34.603237,18.499128,0.142653,24.165272,18.641912,139.377335,9.606406,37.965042,13.303223,6.574854,3.172205,7.169227,3.086923,4.305265,72.292061,8.279727,1.838018,7.914301,49.930935,66.152557,9.028661,3.000735,17.318682,,2.10351,8.340967,6.719476,35.931408,44.253082,3.722583,,,3.381332,24.174763,,1.897199,39.906712,14.308727,3.529281,,32.14357,39.149715,18.235956,4.269825,13.218739,20.856926,3.76,27.058212,4.054118,,14.423839,2.819952,,,
2015-03-30,90.990791,51.023056,8.509545,10.433731,48.351406,43.917206,3.015688,28.57254,107.130203,25.166967,,26.188866,95.566742,26.967543,0.479073,80.308189,25.420528,33.201584,19.927368,9.6517,27.150276,9.862022,8.470299,9.308938,0.472016,1.680324,16.117111,4.542627,5.608736,20.666246,7.121937,3.600118,23.994095,4.72465,0.362,6.78,3.179756,9.96443,7.560213,3.641606,6.953064,16.26346,11.122132,14.075146,7.73,17.161625,3.82746,162.984222,34.133675,18.103426,0.142653,23.849091,19.426447,142.127563,9.673117,37.457798,13.166078,6.708875,3.178787,7.374063,3.118342,4.380318,72.689865,8.500099,1.822507,7.971444,50.533875,66.921326,9.470019,3.086063,17.555923,,2.151127,9.900794,6.826559,38.665321,44.61544,3.824108,,,3.600025,24.324453,,1.946638,42.12376,13.220612,3.582088,,31.022806,40.051201,18.899084,4.338693,12.896792,20.81995,3.97,28.524218,4.187562,,14.862349,2.911339,,,
2015-03-31,90.027023,51.671345,8.595789,10.482124,48.134739,44.620548,3.06757,28.411795,107.20652,25.097824,,26.461258,94.305138,26.937578,0.479073,81.464233,25.461796,32.556,20.000628,9.740905,27.261097,9.917846,8.408921,9.264958,0.472016,1.67236,16.380096,4.471371,5.71958,20.364307,7.03644,3.627391,23.64761,4.676928,0.362,6.78,3.205399,9.889957,7.758764,3.60078,6.962225,16.409815,10.758662,13.97461,7.87,17.161625,3.85873,160.45079,34.56712,18.070452,0.142653,23.668417,18.716633,144.58313,9.839894,37.301723,13.344366,6.764059,3.152461,7.483305,3.204744,4.393964,73.196175,8.641768,1.869039,8.085731,50.23241,68.166046,9.498804,3.109766,17.318682,,2.198743,9.506732,6.799788,38.958237,44.207779,3.871486,,,3.600025,24.025074,,1.934277,42.434139,12.857905,3.617293,,31.381451,40.008259,19.514843,4.328855,13.351304,20.450148,3.84,28.440451,4.225687,,14.831028,2.924394,,,
2015-04-01,90.253792,50.412914,8.557459,10.549875,48.062531,44.170403,3.106482,29.175333,107.588005,25.74313,,26.616911,94.226295,27.207254,0.479073,81.849602,25.503065,33.155476,20.037262,9.830108,27.408852,10.010882,8.531678,9.264958,0.45853,1.75996,16.530369,4.459494,5.756527,20.364307,7.284383,3.645574,23.820852,4.676928,0.36,6.78,3.222495,10.024006,7.987862,3.625276,6.971386,16.958639,10.947666,13.689755,7.82,17.305241,3.871238,165.095413,34.856083,18.037474,0.142653,24.571791,19.314367,145.368912,10.390261,37.808964,13.74895,6.803477,3.284088,7.53793,3.306856,4.428079,73.34082,8.814919,1.838018,8.057158,49.817883,68.715179,9.556373,3.161911,17.595461,,2.232354,10.311274,6.933641,42.815006,44.570141,3.898561,,,3.650493,24.436724,,1.934277,43.853039,13.329422,3.599691,,32.905693,40.544857,19.206963,4.368208,13.1998,20.709009000000002,3.98,29.11062,4.270169,,15.097264,2.983144,,,
2015-04-02,90.367165,49.917171,8.605371,10.695056,48.38752,43.720261,3.24916,29.376265,107.282814,25.535713,,27.044962,95.409058,27.387039,0.479073,81.464233,25.503065,33.155476,20.220419,9.812266,27.741306,9.973669,8.562366,9.308938,0.465273,1.75996,16.643076,4.554503,5.72697,20.599146,7.669119,3.809216,23.820852,4.772375,0.356,6.78,3.273781,10.262319,8.110048,3.845732,6.962225,16.976931,10.845894,14.108659,7.81,18.166912,3.896254,165.517685,34.747715,18.004499,0.142653,23.984598,19.538515,147.136902,10.757172,37.965042,13.783237,6.898078,3.270925,7.633521,3.369694,4.475838,74.353439,8.783436,1.892306,8.000014,49.441036,69.374153,9.762661,3.266202,17.832705,,2.277169,10.557563,7.134423,44.474876,44.706032,3.959475,,,3.726194,24.324453,,2.026975,44.739861,13.510777,3.634895,,33.757484,39.986805,18.993814,4.387884,14.127762,20.78297,4.17,29.27816,4.295586,,15.441804,3.015782,,,
2015-04-08,89.176628,50.908653,8.749115,10.888634,49.290272,43.270115,3.275102,29.577202,107.816956,25.812275,,27.044962,96.986038,27.866459,0.484517,82.312027,25.91573,35.645596,20.403574,9.830108,28.295391,10.252782,8.43961,9.426216,0.465273,1.831633,17.093904,4.910788,5.845204,22.410799,7.934164,3.818306,23.820852,4.867822,0.338,6.78,3.461832,10.738943,8.247507,4.188663,6.962225,17.445946,11.136668,14.494047,8.01,21.254568,4.008826,185.785126,34.278156,18.301275,0.142653,23.397402,20.659277,151.753357,11.307541,38.355225,14.160391,7.347438,3.481528,8.056845,3.683885,4.700995,79.271744,8.909363,2.08619,8.342874,49.177258,72.376106,10.00253,3.384715,18.781675,,2.627288,11.838262,7.49583,46.378856999999996,46.880184,4.094841,,,4.205637,25.896187,,2.132031,48.33147,14.308727,3.722907,,33.129856,41.746826,20.035866,4.909314,15.41555,20.967873,4.66,31.288679,4.479865,,15.441804,3.15939,,,
2015-04-09,93.938782,51.59507,8.969518,11.353214,49.506924,43.663986,3.262131,30.50149,108.579964,26.918518,,27.39518,98.878464,28.435774,0.484517,83.082726,26.369669,37.628464,20.586731,10.044194,28.480085,10.494678,8.50099,9.880666,0.472016,1.815705,17.582306,5.047363,5.786087,22.578547,7.848666,3.972857,24.513821,4.820099,0.342,6.78,3.427641,11.424093,8.323871,4.131508,6.962225,17.797825,11.122132,15.147539,7.85,20.644217,4.121399,202.336899,34.169792,18.499128,0.142653,23.713587,22.004185,157.057358,11.624417,38.277187,14.57183,7.828335,3.580248,8.152433,3.707449,4.789694,79.488739,9.145477,2.109455,9.100018,49.516403,73.144875,10.362331,3.408417,19.809725,,2.551662,12.396516,7.428903,45.500095,48.601391,4.203135,,,4.441152,27.430498,,2.138211,48.774872,14.144678,3.802118,,32.322887,42.197559,21.409489,4.751901,16.021563,21.041832,5.12,32.754681,4.587889,,15.441804,3.205084,,,
2015-04-10,95.015938,52.01453,9.007851,11.391931,49.976357,44.930023,3.288072,30.782797,109.343048,27.656008,,27.628658,101.007431,28.765379,0.484517,83.776367,26.57601,37.859028,20.696625,9.812266,28.775606,10.64354,8.531678,9.866007,0.485502,1.84756,18.145838,5.136434,5.823036,22.410799,7.67767,3.99104,23.820852,4.96327,0.416,6.78,3.538761,11.424093,8.537696,4.294809,6.962225,17.908947,10.874972,15.147539,7.97,20.428801,4.183939,210.274994,34.675484,18.367229,0.142653,23.352242,21.892109,158.923584,11.390928,38.784424,14.468969,7.844102,3.547342,8.26168,3.668176,4.844276,79.995018,9.051032,2.163743,9.200019,51.249863,73.291321,10.410306,3.460562,19.612022,,2.579671,12.298,7.509215,46.622955,48.691982,4.243745,,,4.457975,27.879566,,2.169111,46.025749,14.618601,3.758112,,34.654091,44.773201,20.533211,4.653519,16.627583,21.411636,5.08,33.508621,4.695915,,15.441804,3.276888,,,
2015-04-13,97.226929,51.976402,9.046183,11.178998,50.698551,44.564278,3.326984,31.867832,109.95343,27.333351,,27.12278,100.061226,28.975126,0.500849,83.545151,26.947411,36.383404,20.91641,9.919311,28.738661,10.699364,8.516335,9.880666,0.492245,1.982941,18.145838,5.724304,5.73436,22.645641,7.746069,4.081951,24.860304,5.058718,0.47,6.78,3.692621,11.364513,8.247507,4.515265,6.962225,18.001545,10.700509,14.812417,8.02,21.649502,4.240225,250.809952,35.145046,18.103426,0.142653,23.758749,21.966822,167.960022,11.45764,37.184677,14.023245,7.93082,3.494691,8.370927,4.037349,5.199069,80.356667,9.397331,2.210275,9.514305,51.73975,73.071655,10.45828,3.669144,20.046967,,2.627288,13.77573,7.817079,46.720592,48.374916,4.487404,,,4.525265,27.131124,,2.391583,48.420147,14.582145,3.837323,,32.905693,46.061016,20.793726,4.742063,16.835903,22.262184,5.09,33.508621,4.975509,,19.263107,3.564106,,,
2015-04-14,95.866302,52.205212,9.036598,11.101567,51.023548,44.81749,3.314013,31.385592,109.95343,27.28726,,26.889305,99.272736,29.274765,0.489961,83.853439,27.360081,34.400539,20.769886,10.079875,28.443148,10.624933,8.577714,9.880666,0.485502,1.982941,18.070698,5.558037,5.675242,22.276604,7.386981,4.245594,25.596588,5.297337,0.55,6.78,3.632786,11.528351,8.446057,4.384624,6.962225,17.964504,10.3225,14.460537,7.96,21.110952,4.152668,241.182922,35.470127,18.696978,0.142653,24.345951,21.257013,158.334244,11.307541,36.989574,14.297537,7.828335,3.356483,8.480172,4.060914,5.124017,79.054764,9.082515,2.194764,9.314304,51.325218,72.083229,10.21841,3.52693,18.781675,,2.506846,13.710054,7.870621,45.500095,48.239025,4.460331,,,4.256104,25.783924,,2.342145,48.065426,14.655054,3.678901,,33.62299,44.687332,19.917452,4.486268,16.665457,22.114262,4.89,32.377708,4.867484,,18.088526,3.485774,,,
2015-04-15,94.108849,52.090816,9.046183,11.004778,51.131878,44.451744,3.268616,31.546339,110.411255,26.987652,,27.278444,99.351585,29.244801,0.495405,82.66684,27.112476,33.708839,20.769886,10.026352,28.664782,10.234174,8.593059,9.953966,0.485502,1.990905,17.845285,5.623357,5.630905,22.209505,7.113387,4.100135,24.946926,5.345059,0.55,12.26,3.555856,11.364513,8.446057,4.302974,6.962225,18.149708,10.380654,14.326488,7.72,20.859634,4.240225,240.845108,35.217285,18.565079,0.142653,24.436283,21.406443,154.798264,11.474318,37.028595,14.160391,7.962353,3.336738,8.807907,3.927382,5.349174,76.957253,9.271404,2.210275,9.471447,50.345455,71.351036,9.930568,3.507967,19.018919,,2.501245,13.742891,7.897392,43.937862,47.604904,4.676918,,,4.121524,25.147741,,2.329785,46.823872,15.54821,3.6701,,33.219505,45.674667,19.396427,4.417398,16.173069,22.040302,4.84,31.749426,5.077179,,18.362597,3.6098,,,
2015-04-16,93.598618,52.052677,9.036598,10.772489,50.842999,44.395477,3.314013,31.345407,110.411255,27.19507,,27.200615,99.351585,29.21484,0.489961,82.429512,27.153751,35.000008,20.843151,10.062034,28.480085,10.550503,8.608403,9.704748,0.478759,2.142214,17.770149,5.759932,5.675242,21.806917,7.310032,4.118316,25.120169,5.488231,0.53,11.46,3.666977,11.200673,8.598787,4.319304,6.962225,17.890425,9.988111,14.326488,7.87,21.075052,4.365306,241.858429,35.289528,18.499128,0.142653,24.842804,21.780035,157.155579,11.474318,36.989574,14.400395,8.277695,3.2446,9.108332,3.943091,5.321882,76.306282,9.539001,2.21803,9.571447,49.554096,70.47242,10.07449,3.545891,19.256159,,2.590875,13.365252,7.884006,45.548912,47.197254,4.697223,,,4.247694,25.447121,,2.360684,46.158768,15.402389,3.696503,,34.429943,47.09127,19.420109,4.496106,16.513954,22.114262,5,33.047882,5.058116,,19.028189,3.603271,,,
2015-04-17,93.258461,51.785736,9.007851,10.811202,50.951324,44.029728,3.275102,31.184658,110.640213,27.28726,,27.161705,99.193878,28.945162,0.495405,83.378799,27.442614,35.553368,20.769886,9.90147,28.480085,10.606325,8.608403,9.74873,0.485502,2.22185,17.732576,5.759932,5.630905,21.773367,7.190334,4.14559,24.513821,5.392784,0.494,10.1,3.666977,11.051729,8.537696,4.294809,6.962225,18.131189,9.828184,14.242706,7.69,20.895542,4.384068,239.493942,35.108929,18.894831,0.142653,24.120102,22.377768,155.976913,11.407606,36.716442,14.057529,8.372297,3.191949,9.094676,3.911672,5.192246,77.897507,9.69641,2.225785,9.442878,49.139576,71.021568,9.97854,3.787656,19.493401,,2.63289,13.545861,8.205256,43.937862,48.239025,4.595698,,,4.256104,25.447121,,2.335965,44.828537,15.420617,3.643696,,33.757484,46.747856,19.467474,4.387884,15.510238,22.077284,5.25,32.377708,4.975509,,18.401749,3.511884,,,
2015-04-20,93.258461,51.823872,8.806613,10.724092,50.879108,43.410793,3.24916,30.622051,109.266693,26.849371,,26.967134,97.616859,28.495707,0.495405,81.559341,27.071211,34.21608,20.623362,9.830108,27.999876,10.624933,8.393576,9.602132,0.472016,2.229814,17.28175,5.350205,5.579178,21.102386,7.113387,4.009222,23.77754,5.154165,0.5,11.1,3.547309,10.72405,8.476603,4.245819,6.962225,17.927465,9.610103,13.857316,7.36,20.033867,4.27775,230.204681,34.892204,18.301275,0.142653,23.984598,21.518524,150.378265,11.674451,36.521351,14.126102,7.859869,3.093229,8.780596,3.723159,5.083079,77.969833,9.460298,2.1017,9.02859,49.101891,70.582253,9.786647,3.640701,18.702593,,2.534856,13.053284,7.723381,42.180351,47.016068,4.534783,,,4.16358,24.773518,,2.267987,43.143597,15.09252,3.529281,,32.50222,44.859047,19.609577,4.427237,15.036788,21.559559,4.91,31.12114,4.873838,,17.775305,3.420497,,,
2015-04-21,95.75293,52.128944,8.864109,10.888634,51.167992,43.776524,3.301043,30.581858,110.487572,27.264214,,27.356268,98.247673,28.675486,0.495405,82.033974,27.483879,35.553368,20.733253,9.812266,28.221512,10.773794,8.593059,9.660771,0.472016,2.325377,17.65744,5.522409,5.571787,21.773367,7.190334,3.909218,24.557133,5.345059,0.52,12.3,3.632786,10.932573,8.476603,4.286644,10.855573,18.075628,9.959031,14.075146,7.49,21.182762,4.352797,242.027344,35.0728,18.400202,0.142653,24.25561,21.555878,156.271591,12.091395,36.677429,14.503255,8.025422,3.04716,8.958117,3.872398,5.29459,83.82843,9.413074,2.20252,9.242873,50.496189,69.33754,9.618738,3.71655,19.177078,,2.624487,12.150228,7.776924,43.059105,46.653709,4.717528,,,4.188814,24.960634,,2.274168,43.764355,15.256568,3.626094,,33.264339,47.177128,20.154287,4.64368,15.71856,21.670498,4.84,32.419598,5.045407,,18.832426,3.564106,,,
2015-04-22,94.84584,51.747597,8.797029,11.024137,50.879108,43.438923,3.281587,30.903355,112.089951,27.310308,,27.745407,99.115021,28.46574,0.489961,82.271309,27.483879,35.138348,20.843151,9.8836290000000009,28.295391,11.015694,8.623745,9.67543,0.478759,2.325377,17.695011,5.498658,5.460943,23.38372,7.250182,3.827397,24.470512,5.345059,0.55,13.82,3.684072,11.096412,8.507149,4.351964,10.924279,18.501589,10.089879,14.024877,7.6,23.480555,4.377814,248.614273,35.18116,18.861855,0.142653,24.391119,22.713995,159.807556,12.05804,36.677429,16.286161,7.993887,3.066904,8.848873,4.249427,5.24683,82.815826,9.727892,2.210275,9.400019,50.081673,70.17955,9.762661,3.82084,20.244667,,2.725321,12.642804,8.031246,44.279594,46.246052,4.724296,,,4.222459,24.399298,,2.360684,43.808701,15.183657,3.678901,,34.026463,48.293243,19.917452,4.515782,16.343512,22.188223,5.03,32.377708,5.064471,,19.106497,3.570633,,,
2015-04-23,93.598618,51.785736,8.854525,10.985422,51.131878,43.438923,3.288072,30.983725,114.30275,27.19507,,27.745407,98.011108,28.55563,0.489961,82.113091,27.56642,34.887493,20.733253,9.972833,28.110697,10.997085,8.669782,9.455537,0.512474,2.301486,17.807716,5.373957,5.557008,24.088257,7.600723,3.981948,24.687063,5.535955,0.58,13.18,3.735359,11.081518,8.980618,4.302974,10.947183,18.520113,10.017187,14.008121,7.6,22.259851,4.409084,250.641052,36.445377,18.46615,0.142653,24.842804,22.713995,158.039581,12.074718,36.404297,16.217587,7.93082,3.093229,8.807907,4.32012,5.205892,82.7435,10.011229,2.241296,9.385733,49.780205,69.703636,9.762661,3.792397,20.442369,,2.728122,12.774158,8.098174,46.720592,47.242542,4.609235,,,4.180403,23.800543,,2.391583,42.833206,15.675804,3.714105,,34.026463,46.833706,20.201653,4.378046,15.94581,22.853868,5.18,31.62376,4.994572,,18.558361,3.518411,,,
2015-04-24,95.242683,52.243343,8.940771,11.208035,53.298504,44.001602,3.294558,31.265036,115.218384,27.241161,,28.017799,99.115021,28.765379,0.495405,81.875755,27.690216,36.141769,20.843151,9.95499,28.443148,10.978478,8.715816,9.631451,0.512474,2.285559,17.920424,5.379896,5.52006,23.920509,7.549426,4.036496,24.4272,5.679126,0.58,13.24,3.761002,11.096412,8.736246,4.360129,11.061692,18.705311,10.060802,14.075146,7.57,22.511173,4.452862,249.965469,36.662102,18.76293,0.142653,25.565504,22.975508,158.727158,12.341562,36.794487,15.977582,7.859869,3.14588,8.958117,4.280847,5.192246,83.249786,9.932524,2.210275,9.342876,49.667152,70.216148,9.666712,3.740252,20.363291,,2.730922,12.527869,8.044633,46.720592,46.970772,4.58893,,,4.129935,24.436724,,2.348325,41.103912,15.730487,3.696503,,33.802307,47.305908,20.320066,4.328855,15.77537,23.075754,5.12,31.539995,4.988218,,18.793276,3.518411,,,
2015-04-27,95.639534,52.052677,8.950353,11.362893,55.212318,44.170403,3.326984,32.028576,116.057747,27.932562,,28.44585,100.849731,29.274765,0.495405,82.825043,27.855286,36.281128,20.98967,10.169077,28.517029,11.10873,8.761849,9.76339,0.519217,2.174068,18.258545,5.635233,5.534838,23.987606,7.481027,4.036496,24.860304,5.917745,0.56,13.32,3.855027,11.066624,8.766793,4.327469,11.267815,18.936813,9.900877,13.991365,7.61,22.582977,4.771817,252.161133,37.059418,19.257559,0.142653,25.926853,23.498526,159.709366,12.691796,36.716442,16.286161,8.388064,3.211694,9.162954,4.327975,5.199069,83.973083,10.341788,2.233541,9.471447,49.064209,70.033104,9.858607,3.849283,20.837774,,2.666501,13.463764,8.312339,46.720592,47.197254,4.616003,,,4.281338,24.399298,,2.416302,40.926556,15.639348,3.74051,,34.026463,47.048344,19.941137,4.338693,15.888997,23.297638,5.38,32.000736,5.032699,,18.71497,3.570633,,,
2015-04-28,95.015938,52.052677,8.912024,11.450004,55.176216,44.142262,3.398323,31.867832,116.210327,27.932562,,28.329105,100.455467,29.454548,0.495405,82.508629,27.979086,35.677227,20.843151,10.008513,28.443148,11.052907,8.853917,9.704748,0.519217,2.269632,18.258545,5.575852,5.542229,24.088257,7.41263,3.981948,24.643753,6.060916,0.53,12.86,3.855027,11.707089,8.507149,4.360129,11.267815,18.520113,10.235268,13.857316,7.48,22.367563,4.540418,251.485489,36.589863,19.125656,0.142653,25.70101,23.349091,160.691589,12.825218,36.794487,16.046156,7.993887,3.29725,9.081022,4.48507,5.29459,83.105141,10.310307,2.225785,9.542876,49.780205,71.497467,9.906582,3.773435,20.95639,,2.607682,13.710054,8.379268,47.696987,47.287834,4.676918,,,4.323394,24.099922,,2.434842,39.507645,15.54821,3.705305,,33.085011,47.778111,19.941137,4.289501,16.267757,23.297638,5.43,31.916965,5.089889,,18.832426,3.622855,,,
2015-04-29,95.639534,52.205212,8.931188,11.584768,55.934509,44.311081,3.398323,33.113605,115.981422,28.23217,,27.745407,101.165138,30.203646,0.517181,82.904167,28.020355,34.980404,20.843151,10.079875,28.258451,10.904047,8.915298,9.880666,0.52596,2.269632,19.686167,5.629294,5.50528,24.021154,7.404079,4.009222,24.600443,6.394982,0.56,12.78,3.889218,11.751771,8.736246,4.368295,11.222008,18.46455,10.293423,13.97461,7.45,22.439367,4.552926,247.93869,36.481495,19.45541,0.142653,24.526621,23.1623,161.280899,12.89193,36.599392,16.389025,7.883519,3.369646,8.917151,4.728568,5.24683,82.23719,10.231602,2.171498,9.685734,49.327988,71.387634,9.666712,3.754473,20.798235,,2.518051,13.036865,8.19187,47.355251,46.880184,4.649844,,,4.306571,23.950232,,2.422482,38.576492,15.54821,3.705305,,32.950523,47.305908,19.491158,4.309178,16.551826,23.334614,5.18,32.168285,5.070825,,18.71497,3.6098,,,
2015-04-30,95.526154,51.823872,8.864109,11.636674,55.573429,44.142262,3.352925,33.03323,115.447334,28.716154,,27.939972,101.795944,30.862856,0.511737,82.983276,27.81402,34.841034,20.98967,10.151237,28.221512,10.978478,8.976677,10.041923,0.519217,2.237777,19.723736,5.480842,5.557008,23.652113,7.275833,3.981948,24.990238,6.251812,0.54,12,3.855027,11.573036,8.843159,4.425449,10.90138,18.501589,10.293423,13.723268,7.36,22.259851,4.540418,250.472168,36.517616,19.45541,0.142653,24.887974,24.245693,158.039581,12.141428,37.574856,16.080448,7.851985,3.409134,8.971776,4.728568,5.151309,80.067345,10.625124,2.11721,9.571447,49.591774,70.142952,9.666712,3.82084,22.340305,,2.487241,12.74132,8.151713,46.037117,46.925476,4.561856,,,4.298161,23.763119,,2.595517,36.492477,15.566435,3.643696,,32.771202,47.821041,18.591204,4.230471,16.438202,22.299164,5,31.62376,5.064471,,18.362597,3.479246,,,
2015-05-04,96.093086,52.395882,8.90244,12.197228,54.598457,44.620548,3.515059,33.539173,117.125984,29.776304,,28.718246,105.975006,32.480904,0.560733,83.695229,28.185425,35.909496,21.209463,10.383162,28.369276,10.997085,9.467708,10.36444,0.519217,2.436868,19.447021,5.516471,5.623515,23.517914,7.335681,4.009222,25.293411,6.49043,0.55,11,3.949052,11.97519,8.950071,4.40912,10.992987,18.131189,10.235268,13.740024,7.46,22.798397,4.602958,250.089386,37.167782,19.488388,0.142653,24.707296,23.872108,155.191147,12.474985,38.043083,16.491882,7.915051,3.39597,8.999087,4.555764,5.178601,80.573662,11.254763,2.109455,9.571447,49.591774,72.009995,9.882595,3.735511,21.707661,,2.540459,12.675643,8.36588,46.47649,46.291355,4.528015,,,4.432741,24.548988,,2.750012,35.339611,15.803396,3.626094,,32.50222,47.348835,19.278011,4.387884,16.684397,22.151243,5.32,31.539995,5.128015,,18.24514,3.453135,,,
2015-05-05,94.335625,52.472137,8.892858,12.083041,54.056797,44.226669,3.430749,33.743183,116.439247,29.107946,,28.212368,104.792244,31.881624,0.538957,82.192192,28.020355,36.559864,21.026304,10.276118,28.258451,11.238984,9.314261,10.115224,0.519217,2.341305,19.485449,5.421462,5.549619,22.645641,7.455378,4.000132,25.07686,6.251812,0.54,11.4,3.889218,11.528351,8.919524,4.351964,11.015889,17.853388,10.264345,13.505438,7.39,22.439367,4.52791,246.006256,36.842701,19.092684,0.142653,24.481455,22.938147,154.798264,12.308208,37.496819,16.389025,7.828335,3.2446,8.903496,4.351539,5.048965,80.790649,10.908462,2.024147,9.628592,49.252628,71.387634,9.565968,3.598037,21.391338,,2.478838,12.462193,8.13833,46.330032,45.793106,4.412953,,,4.272926,24.810942,,2.589337,37.778351,15.657578000000001,3.555684,,32.905693,46.061016,19.25433,4.338693,16.684397,21.892384,5.14,31.079247,4.911964,,17.618694,3.342165,,,
2015-05-06,93.712006,52.243343,8.912024,11.802764,53.767906,44.114136,3.430749,33.824795,117.049675,28.554821,,28.056715,103.924904,30.982706,0.538957,82.192192,28.144156,35.491398,20.966719,10.418843,28.553968,10.922655,9.452364,10.115224,0.52596,2.357231,19.485449,5.409586,5.549619,22.410799,7.515226,3.99104,25.07686,6.156364,0.54,11,3.863575,11.379407,8.491876,4.368295,11.061692,17.612623,10.046264,13.740024,7.14,21.936726,4.471624,243.284164,36.878826,18.993757,0.142653,24.526621,22.004185,153.2267,11.874584,37.379761,15.669002,7.773148,3.211694,8.958117,4.218009,5.042141,79.995018,10.924202,2.039657,9.400019,49.139576,72.339485,9.402857,3.673885,21.035475,,2.487241,11.624812,7.93755,45.744194,46.336651,4.392648,,,4.180403,24.511564,,2.49664,38.665173,15.54821,3.520479,,33.398827,46.661999,20.698996,4.18128,17.11997,21.892384,5.09,31.749426,4.842066,,17.266319,3.342165,,,
2015-05-07,91.387642,52.58654,8.90244,11.636674,53.984581,44.086002,3.469661,33.375973,117.354897,28.462639,,28.056715,102.190186,31.402205,0.533513,81.796661,28.061621,34.469398,21.041201,10.222597,27.852127,10.773794,9.283572,10.056584,0.512474,2.325377,19.254854,5.27301,5.512671,21.504974,7.463927,3.818306,24.600443,5.870021,0.52,10.52,3.761002,11.096412,8.262779,4.368295,10.809772,17.501503,10.453349,13.941095,6.9,21.039152,4.396575,238.35051,37.023296,19.026731,0.142653,24.074934,21.518524,150.280014,11.52435,36.404297,15.49757,7.55241,3.053741,8.848873,4.068768,4.96709,77.897507,10.38901,2.047413,9.114305,48.988838,70.655464,9.230152,3.62648,20.28421,,2.411615,10.918786,7.683225,44.426064,46.744297,4.34527,,,3.995355,24.287029,,2.422482,37.600998,15.657578000000001,3.494076,,32.278065,46.404434,19.727991,4.014029,16.93059,21.8554,4.73,31.204908,4.791231,,17.266319,3.289943,,,
2015-05-08,92.521484,52.395882,8.892858,11.761241,55.28455,44.170403,3.476148,33.294361,117.049675,28.623968,,28.056715,103.372948,32.181267,0.533513,83.299698,27.937822,35.119766,21.339127,10.3118,27.741306,10.773794,9.513743,10.027266,0.52596,2.540395,19.139555,5.284886,5.483112,22.477896,7.181785,3.727394,24.687063,5.870021,0.53,11.68,3.855027,11.468777,8.446057,4.400954,10.718163,18.112665,10.118959,13.924341,7.08,21.39818,4.415338,241.412796,37.095543,19.587313,0.142653,24.165272,21.966822,151.262222,11.90794,36.755463,15.428996,7.55241,3.126136,8.657695,4.186589,5.035319,78.259163,10.908462,2.225785,9.500018,48.875786,72.009995,9.278126,3.640701,21.075016,,2.442425,11.739746,7.763536,45.939472,46.427231,4.426489,,,4.079467,24.698677,,2.558438,37.467972,17.024656,3.538082,,32.053909,47.563477,19.491158,3.886131,18.08581,22.040302,4.74,31.49811,4.835712,,17.892765,3.361748,,,
